job_id,job_role,industry,country,year,automation_risk_percent,ai_replacement_score,skill_gap_index,salary_before_usd,salary_after_usd,salary_change_percentage,skill_demand_growth_percentage,remote_feasibility_score,ai_adoption_level,education_requirement_level
12615,Accountant,Education,Germany,2021,70.82,73.98,31.29,137846,132841,-3.63,12.1,29.5,97.9,5
12616,Customer Support Rep,Healthcare,Canada,2022,58.15,69.72,25.37,42161,35799,-15.09,10.1,61.8,5.6,3
12617,Financial Analyst,Manufacturing,Canada,2025,77.93,73.18,97.33,94153,85884,-8.78,4.3,17.6,51.4,3
12618,Data Analyst,Education,Australia,2020,22.29,19.49,13.54,97039,106177,9.42,-1.1,18.1,0.8,5
12619,Marketing Specialist,Energy,Japan,2022,75.94,61.28,86.00,135644,135538,-0.08,11.7,66.1,36.6,3
12620,Truck Driver,Healthcare,Brazil,2026,93.02,101.65,72.06,72411,76182,5.21,-13.1,17.3,41.9,1
12621,Mechanical Engineer,Energy,USA,2023,47.24,51.97,57.17,76801,81021,5.49,9.2,27.8,50.5,4
12622,Accountant,Education,USA,2020,42.23,46.63,50.30,125741,123347,-1.90,-12.3,77.6,36.6,4
12623,Accountant,Healthcare,USA,2022,61.88,70.08,50.26,144970,138163,-4.70,-3.0,99.8,16.7,2
12624,Truck Driver,Energy,India,2022,88.79,103.72,63.94,35876,33109,-7.71,5.2,39.8,1.7,5
12625,HR Manager,Energy,UK,2022,13.21,14.25,98.22,123909,103540,-16.44,-5.5,99.5,23.2,5
12626,HR Manager,Healthcare,Singapore,2020,12.71,11.49,34.17,88560,97641,10.25,18.0,66.6,88.8,3
12627,Accountant,Manufacturing,USA,2022,50.64,44.08,36.10,110686,138958,25.54,13.2,36.9,28.8,4
12628,Financial Analyst,Healthcare,USA,2026,41.52,33.78,43.27,88915,77335,-13.02,4.9,90.6,58.3,5
12629,Software Engineer,Healthcare,USA,2025,41.83,34.56,8.03,90565,96189,6.21,9.8,58.7,58.9,4
12630,Financial Analyst,Technology,Brazil,2024,53.01,48.99,97.54,147097,126039,-14.32,19.7,86.5,17.5,2
12631,Accountant,Technology,UK,2022,52.25,58.29,0.41,81811,88458,8.13,-1.5,93.1,17.3,2
12632,Data Analyst,Technology,Canada,2026,12.58,14.90,51.20,41737,44489,6.59,4.0,61.9,72.2,2
12633,Customer Support Rep,Education,Canada,2023,44.53,36.83,78.62,50192,48225,-3.92,7.0,61.8,75.3,5
12634,Data Analyst,Manufacturing,USA,2025,5.00,4.78,58.84,125796,135330,7.58,-0.8,68.3,34.7,2
12635,Truck Driver,Healthcare,USA,2021,45.97,49.68,72.41,106446,102308,-3.89,4.6,61.7,61.2,3
12636,Data Analyst,Technology,USA,2026,16.82,14.82,86.43,51582,54315,5.30,-7.5,38.7,44.1,2
12637,Accountant,Energy,Brazil,2026,47.11,55.23,26.05,35342,34565,-2.20,0.7,86.8,89.8,2
12638,Mechanical Engineer,Energy,Brazil,2024,25.14,29.35,57.79,149404,147025,-1.59,9.1,40.5,23.9,2
12639,Mechanical Engineer,Retail,Germany,2021,40.19,39.75,57.19,112610,103465,-8.12,7.4,66.9,19.3,4
12640,Software Engineer,Manufacturing,UK,2026,37.43,38.74,43.63,80129,68217,-14.87,0.8,82.3,48.6,2
12641,HR Manager,Technology,Brazil,2020,45.36,39.64,47.55,82470,71410,-13.41,-16.4,32.2,79.5,4
12642,Truck Driver,Technology,USA,2021,38.67,39.27,32.24,116279,129206,11.12,15.7,89.7,78.1,4
12643,Financial Analyst,Finance,Japan,2020,33.07,31.67,86.74,128847,123999,-3.76,-3.2,36.3,37.9,3
12644,Software Engineer,Transportation,Brazil,2022,20.46,22.80,70.08,53859,51024,-5.26,-1.0,38.3,68.3,2
12645,HR Manager,Transportation,USA,2024,35.82,34.74,4.21,87614,103921,18.61,-0.9,28.2,72.3,5
12646,Financial Analyst,Education,UK,2025,60.25,63.20,35.81,37043,36244,-2.16,7.7,38.9,1.0,1
12647,Financial Analyst,Education,India,2022,31.73,35.55,57.12,134267,155440,15.77,8.4,66.0,26.0,1
12648,Accountant,Healthcare,Brazil,2023,78.40,83.87,1.02,91948,96726,5.20,-2.8,15.9,34.1,4
12649,Software Engineer,Technology,Japan,2025,21.95,25.38,87.36,128801,135147,4.93,0.2,70.6,70.1,3
12650,Marketing Specialist,Retail,India,2020,39.88,42.31,23.74,93626,83110,-11.23,12.5,85.7,92.3,4
12651,Data Analyst,Education,USA,2021,7.58,7.44,66.58,136021,103470,-23.93,16.1,13.5,55.1,4
12652,HR Manager,Energy,Germany,2023,33.05,39.57,59.81,55751,53064,-4.82,3.5,96.8,54.8,2
12653,Mechanical Engineer,Technology,India,2021,63.99,65.31,76.10,37157,30555,-17.77,-0.7,92.3,99.9,3
12654,Marketing Specialist,Transportation,Brazil,2022,53.00,54.27,91.75,51403,57395,11.66,10.1,76.6,74.8,5
12655,Customer Support Rep,Retail,Germany,2025,81.35,71.99,55.54,43178,41079,-4.86,9.8,60.9,3.9,2
12656,Marketing Specialist,Energy,Brazil,2025,35.96,30.88,37.24,99595,100204,0.61,19.1,93.8,10.1,4
12657,Truck Driver,Finance,Australia,2022,62.72,72.93,23.43,122508,131503,7.34,17.3,88.6,58.8,2
12658,Marketing Specialist,Education,Australia,2026,30.46,28.24,58.88,93368,94217,0.91,13.9,56.0,44.8,4
12659,Data Analyst,Retail,Japan,2025,9.01,7.64,66.79,85054,91644,7.75,5.8,80.5,38.0,4
12660,Software Engineer,Technology,Japan,2020,54.46,64.77,16.34,137617,155597,13.07,-3.1,71.2,70.7,5
12661,Data Analyst,Technology,Germany,2022,62.43,65.69,19.07,110271,114228,3.59,3.7,38.2,24.1,2
12662,Customer Support Rep,Transportation,Germany,2022,26.09,29.87,91.61,38117,31795,-16.59,-12.4,82.0,34.4,5
12663,Accountant,Finance,Japan,2021,34.04,31.75,42.92,107119,107443,0.30,10.0,45.1,1.8,2
12664,HR Manager,Technology,Australia,2026,21.21,25.02,25.97,54210,55962,3.23,-7.0,45.6,58.4,1
12665,Mechanical Engineer,Education,Brazil,2025,78.18,64.88,13.47,98832,103497,4.72,-4.7,83.3,72.8,5
12666,Teacher,Transportation,Germany,2026,32.22,36.57,51.03,123972,123457,-0.42,10.5,51.9,24.9,1
12667,HR Manager,Manufacturing,Brazil,2023,18.61,20.36,74.82,89317,82170,-8.00,13.0,10.3,3.3,1
12668,Teacher,Finance,India,2022,49.09,40.27,82.95,115646,119972,3.74,12.5,15.6,32.0,3
12669,Accountant,Finance,India,2026,34.99,36.11,96.28,122385,117448,-4.03,2.5,90.7,57.9,5
12670,Financial Analyst,Education,Canada,2024,20.17,22.88,63.25,136754,138523,1.29,21.0,60.7,52.3,1
12671,Marketing Specialist,Healthcare,Singapore,2022,13.83,16.23,98.76,66528,53531,-19.54,18.0,97.1,19.2,5
12672,Mechanical Engineer,Finance,Japan,2021,37.51,41.01,79.70,42120,40230,-4.49,1.6,55.0,53.3,2
12673,Teacher,Transportation,Singapore,2022,61.61,70.81,13.75,93617,102649,9.65,4.5,57.5,23.0,5
12674,Data Analyst,Retail,Germany,2020,64.82,76.00,12.57,132354,136430,3.08,16.6,52.6,18.5,2
12675,Truck Driver,Retail,USA,2026,39.71,35.95,8.07,115434,121249,5.04,-3.9,20.4,17.8,1
12676,Data Analyst,Technology,India,2026,65.58,59.91,69.40,141948,141349,-0.42,-0.8,58.2,76.1,1
12677,Software Engineer,Transportation,Germany,2024,67.49,55.09,38.04,81708,91487,11.97,-7.9,24.1,55.3,2
12678,Accountant,Retail,Canada,2021,75.88,82.03,45.17,140679,139446,-0.88,-5.7,61.6,1.4,2
12679,Teacher,Education,Canada,2024,11.26,11.79,65.45,147810,131929,-10.74,-8.0,63.5,74.2,3
12680,Data Analyst,Finance,Japan,2024,36.40,38.12,20.63,115921,132946,14.69,-13.5,69.3,0.7,3
12681,Mechanical Engineer,Finance,Japan,2024,50.34,59.25,9.92,43035,49314,14.59,3.7,37.3,50.4,1
12682,Mechanical Engineer,Retail,Germany,2023,47.65,43.95,58.73,131174,129401,-1.35,8.1,93.3,62.7,5
12683,Financial Analyst,Technology,Germany,2022,52.02,44.17,71.05,66842,59526,-10.95,2.8,30.8,62.2,3
12684,Marketing Specialist,Retail,Brazil,2024,52.99,52.11,63.06,134059,142710,6.45,-12.0,69.9,55.3,2
12685,Software Engineer,Retail,Canada,2020,48.84,47.79,79.69,38677,36888,-4.63,6.2,30.8,6.2,5
12686,Software Engineer,Finance,USA,2020,41.60,36.78,9.20,122803,112231,-8.61,7.3,81.1,33.5,4
12687,Marketing Specialist,Education,Singapore,2024,20.74,24.79,9.11,116193,127817,10.00,0.7,59.3,89.1,5
12688,Data Analyst,Manufacturing,Germany,2021,38.81,36.07,96.05,84714,86541,2.16,7.2,60.6,50.1,1
12689,Teacher,Energy,UK,2023,30.67,31.42,57.46,58834,55466,-5.72,15.7,77.9,98.8,4
12690,HR Manager,Technology,Germany,2025,79.68,91.26,85.70,126716,115054,-9.20,10.8,19.7,57.2,1
12691,Truck Driver,Education,USA,2022,72.36,69.48,94.87,60131,63546,5.68,1.2,55.8,3.6,5
12692,Marketing Specialist,Technology,Singapore,2022,23.71,24.33,32.60,88727,88509,-0.25,19.6,51.9,17.6,1
12693,Financial Analyst,Finance,USA,2023,20.24,19.69,20.96,78052,70498,-9.68,6.6,27.7,85.7,4
12694,Data Analyst,Technology,India,2023,44.34,48.68,48.86,112667,100849,-10.49,3.1,49.4,62.6,5
12695,Teacher,Education,India,2020,27.70,29.96,13.35,57806,52503,-9.17,12.8,66.6,70.6,3
12696,Marketing Specialist,Healthcare,USA,2024,24.86,24.92,94.21,101017,100088,-0.92,18.3,16.3,35.9,4
12697,Mechanical Engineer,Manufacturing,Japan,2022,60.00,65.86,58.78,120193,110522,-8.05,-20.9,48.7,29.3,5
12698,HR Manager,Education,Australia,2025,55.51,59.13,86.43,68272,58876,-13.76,17.4,91.5,32.4,5
12699,Customer Support Rep,Manufacturing,India,2024,80.17,90.86,35.94,55506,61360,10.55,10.1,65.7,16.0,3
12700,Teacher,Transportation,Australia,2022,31.25,29.22,43.05,36277,31916,-12.02,13.9,53.2,6.0,5
12701,Customer Support Rep,Retail,Japan,2024,73.80,75.21,90.51,53670,56855,5.93,2.0,36.3,33.6,1
12702,Accountant,Transportation,Brazil,2024,73.63,82.10,44.12,43642,48905,12.06,3.7,63.3,4.9,5
12703,Data Analyst,Technology,Japan,2025,28.59,30.88,88.14,147235,153981,4.58,1.4,93.4,63.4,5
12704,Teacher,Manufacturing,UK,2020,44.12,49.62,61.71,129318,112553,-12.96,3.0,92.6,96.8,1
12705,Marketing Specialist,Energy,USA,2025,78.09,92.32,49.37,105473,102154,-3.15,1.8,29.9,40.6,2
12706,Software Engineer,Energy,Brazil,2020,32.43,31.02,87.88,60982,58726,-3.70,6.3,20.3,83.9,4
12707,Teacher,Healthcare,Germany,2025,35.25,33.90,88.49,114666,125927,9.82,17.0,67.0,75.5,2
12708,Mechanical Engineer,Education,Brazil,2024,59.05,49.49,22.05,43053,44740,3.92,17.7,96.9,71.8,1
12709,Data Analyst,Finance,UK,2025,34.67,40.67,96.58,105283,117688,11.78,23.6,17.6,76.5,4
12710,Truck Driver,Transportation,India,2022,86.35,88.34,19.35,127492,127650,0.12,5.2,29.1,21.7,1
12711,Financial Analyst,Technology,Japan,2024,42.07,36.31,68.75,114976,114674,-0.26,22.8,24.6,91.2,3
12712,HR Manager,Healthcare,Canada,2023,14.19,11.60,26.49,149948,149128,-0.55,1.6,56.7,31.5,4
12713,Teacher,Technology,USA,2022,59.39,56.38,66.15,71280,72740,2.05,-6.5,59.7,26.3,2
12714,Mechanical Engineer,Energy,Singapore,2022,35.29,34.37,56.25,107087,94828,-11.45,-13.2,39.9,64.7,4
12715,Data Analyst,Healthcare,Australia,2022,67.46,70.30,17.38,69390,56193,-19.02,9.6,51.6,57.9,3
12716,Mechanical Engineer,Retail,Japan,2024,59.42,53.12,47.02,78945,80594,2.09,-3.3,80.1,85.0,3
12717,Data Analyst,Transportation,India,2022,5.13,5.27,98.72,120625,115676,-4.10,5.8,15.6,5.3,5
12718,Marketing Specialist,Technology,India,2026,65.58,66.72,30.61,135048,142675,5.65,11.3,79.6,19.1,3
12719,Software Engineer,Technology,Australia,2022,61.30,53.86,86.32,136989,150815,10.09,15.3,33.5,31.3,3
12720,HR Manager,Transportation,UK,2025,50.08,51.53,33.96,137582,133546,-2.93,-4.8,33.3,92.9,3
12721,Accountant,Finance,Singapore,2022,20.00,19.76,4.21,123418,135189,9.54,9.5,36.4,55.3,2
12722,Financial Analyst,Energy,Germany,2026,77.09,69.46,90.38,143706,121900,-15.17,-6.0,35.5,84.3,5
12723,Software Engineer,Energy,Singapore,2023,47.86,42.30,85.51,52979,47585,-10.18,4.7,68.4,66.0,4
12724,Truck Driver,Education,UK,2026,50.36,42.39,54.59,140484,145442,3.53,18.8,16.8,65.6,3
12725,HR Manager,Healthcare,USA,2026,34.09,37.33,4.06,87841,77363,-11.93,4.0,12.0,61.5,2
12726,Data Analyst,Education,Japan,2024,69.08,73.98,88.22,45144,49660,10.00,-2.6,26.1,59.6,5
12727,Truck Driver,Technology,Singapore,2022,58.03,60.42,96.61,121913,102165,-16.20,2.7,69.9,1.4,5
12728,Data Analyst,Finance,UK,2022,62.54,65.07,67.08,125317,135855,8.41,16.0,95.3,23.8,3
12729,Software Engineer,Energy,Japan,2024,6.65,7.00,6.44,96503,106628,10.49,17.0,40.4,67.8,2
12730,Teacher,Manufacturing,Australia,2020,33.45,37.54,87.20,109900,94104,-14.37,13.6,51.9,23.0,5
12731,Teacher,Technology,India,2024,59.30,62.87,10.92,137738,148875,8.09,-0.7,45.5,5.8,2
12732,Accountant,Energy,India,2026,73.82,74.57,3.10,82163,79216,-3.59,16.4,21.7,4.1,4
12733,Teacher,Healthcare,Germany,2026,64.56,64.82,32.04,129160,123360,-4.49,3.9,86.9,45.8,5
12734,Customer Support Rep,Education,UK,2023,66.57,54.49,86.63,146345,151251,3.35,12.1,81.3,84.9,1
12735,Data Analyst,Energy,Japan,2021,15.17,13.00,20.43,136582,123846,-9.32,0.6,100.0,16.8,4
12736,Mechanical Engineer,Education,Brazil,2020,18.14,20.57,84.52,95973,86938,-9.41,-6.0,37.3,86.6,2
12737,Accountant,Transportation,India,2021,11.20,12.14,95.52,120284,110093,-8.47,4.8,12.8,20.8,3
12738,HR Manager,Healthcare,Japan,2026,52.86,51.89,60.18,40294,42381,5.18,14.5,67.4,17.3,1
12739,Data Analyst,Healthcare,Germany,2021,38.22,34.48,93.25,86011,88251,2.60,3.9,28.5,49.3,2
12740,Software Engineer,Technology,UK,2022,11.96,10.02,5.19,31885,29289,-8.14,20.2,93.0,62.7,2
12741,Software Engineer,Retail,Singapore,2023,56.48,51.56,21.27,83301,82615,-0.82,18.0,59.5,35.9,3
12742,Software Engineer,Energy,India,2024,41.47,41.56,46.25,95857,109099,13.81,1.1,16.1,35.4,3
12743,Customer Support Rep,Manufacturing,India,2026,77.72,73.55,46.96,77066,82279,6.76,-15.4,24.7,43.6,1
12744,Mechanical Engineer,Transportation,Canada,2025,62.82,50.49,60.28,147845,161642,9.33,-18.2,22.6,70.6,5
12745,Customer Support Rep,Education,Singapore,2021,54.25,60.09,12.59,39070,35877,-8.17,-0.5,83.6,75.8,5
12746,Truck Driver,Education,Germany,2025,92.66,76.60,28.74,146457,146086,-0.25,-4.8,69.0,22.8,1
12747,Financial Analyst,Retail,Brazil,2026,64.33,73.39,39.77,114500,137144,19.78,8.4,50.5,3.4,2
12748,Customer Support Rep,Transportation,Canada,2024,47.71,43.79,92.42,82611,76793,-7.04,26.5,14.0,46.8,2
12749,Data Analyst,Education,UK,2026,26.87,23.79,7.88,124841,142848,14.42,22.2,91.5,1.2,5
12750,Teacher,Retail,Australia,2024,47.90,56.58,45.01,86655,88290,1.89,1.0,78.6,13.9,4
12751,Data Analyst,Transportation,Singapore,2021,44.68,42.42,56.48,110984,107639,-3.01,-1.0,85.8,17.0,5
12752,Customer Support Rep,Technology,Germany,2021,70.51,80.00,62.49,124226,137062,10.33,4.7,71.0,34.2,2
12753,Data Analyst,Transportation,Brazil,2025,36.39,38.53,78.76,50225,48455,-3.52,5.3,49.6,0.3,5
12754,Software Engineer,Energy,USA,2020,5.00,5.10,45.64,37598,36854,-1.98,10.7,76.9,96.3,5
12755,Accountant,Finance,Australia,2022,73.63,79.00,1.82,106921,105413,-1.41,-3.1,92.3,11.9,4
12756,HR Manager,Finance,UK,2026,59.36,54.23,16.17,58830,66355,12.79,1.1,56.4,35.0,3
12757,Data Analyst,Healthcare,India,2024,12.32,11.11,94.57,56578,55791,-1.39,-15.5,50.7,30.6,5
12758,Customer Support Rep,Manufacturing,Canada,2020,26.12,29.51,7.69,124792,131795,5.61,2.4,54.7,1.2,1
12759,Truck Driver,Finance,Canada,2022,61.26,71.30,3.94,84954,81646,-3.89,6.8,31.0,3.5,3
12760,Mechanical Engineer,Energy,Singapore,2025,48.98,55.15,35.66,43375,48180,11.08,5.8,63.0,21.8,4
12761,Marketing Specialist,Transportation,UK,2022,25.21,23.61,8.39,95024,102745,8.13,5.9,62.0,79.9,2
12762,Teacher,Energy,India,2020,22.92,20.10,86.74,57722,49400,-14.42,7.7,64.6,45.6,4
12763,Data Analyst,Healthcare,USA,2021,57.24,63.41,23.59,91450,91620,0.19,8.9,49.5,4.4,3
12764,Mechanical Engineer,Energy,Canada,2020,50.50,59.47,90.68,115281,129520,12.35,-3.3,59.9,55.4,4
12765,Mechanical Engineer,Transportation,Australia,2026,67.35,60.27,58.05,102218,84661,-17.18,3.5,85.3,30.2,5
12766,Accountant,Manufacturing,USA,2020,29.59,31.67,28.34,78328,77635,-0.88,2.1,73.3,55.2,2
12767,Accountant,Retail,UK,2021,19.95,22.50,33.49,135360,132926,-1.80,6.7,91.9,7.6,2
12768,Truck Driver,Finance,Singapore,2023,53.99,46.83,11.82,43647,40162,-7.99,13.1,36.3,27.3,3
12769,Customer Support Rep,Manufacturing,Germany,2025,40.40,36.29,60.06,108628,113950,4.90,0.9,79.1,48.9,3
12770,Data Analyst,Energy,UK,2020,10.39,9.97,38.44,138127,135731,-1.73,2.8,95.2,36.1,1
12771,Data Analyst,Education,UK,2024,58.75,50.87,68.01,105270,95768,-9.03,15.2,22.3,7.6,2
12772,Truck Driver,Technology,Germany,2025,72.69,77.42,1.75,101915,86171,-15.45,6.0,58.5,71.7,1
12773,Teacher,Energy,Singapore,2025,74.81,70.07,42.26,49634,53678,8.15,10.6,73.4,44.3,3
12774,Accountant,Technology,India,2025,49.21,43.70,73.54,109362,110695,1.22,12.7,77.4,50.1,1
12775,Truck Driver,Manufacturing,India,2020,83.47,86.58,46.50,47376,49932,5.39,10.3,38.3,44.3,1
12776,Software Engineer,Finance,USA,2025,28.89,27.02,49.47,90581,89063,-1.68,2.1,15.0,72.7,3
12777,Teacher,Technology,USA,2026,60.30,55.23,58.08,81540,85224,4.52,-4.1,79.7,33.5,3
12778,Accountant,Technology,Canada,2024,45.82,39.99,6.02,61597,64955,5.45,11.5,31.2,6.3,3
12779,Teacher,Transportation,Brazil,2026,67.99,71.28,8.92,115315,102270,-11.31,5.6,11.9,84.0,4
12780,Mechanical Engineer,Finance,USA,2021,29.93,30.50,14.91,111417,101378,-9.01,6.5,60.0,41.9,5
12781,Marketing Specialist,Education,Germany,2023,29.16,31.18,81.01,44052,40753,-7.49,0.0,50.9,0.4,2
12782,Accountant,Energy,Brazil,2021,58.62,47.89,18.68,131943,137660,4.33,16.7,74.4,55.6,5
12783,Accountant,Technology,UK,2022,37.45,33.57,90.86,137828,142842,3.64,7.4,88.4,26.6,2
12784,Accountant,Retail,Canada,2024,69.13,70.81,51.98,44789,42797,-4.45,13.6,28.9,82.9,5
12785,Financial Analyst,Technology,Japan,2026,11.85,10.42,49.15,136694,119701,-12.43,2.5,54.1,62.9,4
12786,Marketing Specialist,Transportation,Australia,2023,71.11,79.84,77.78,89061,95591,7.33,11.5,91.5,34.3,4
12787,Teacher,Education,Canada,2021,76.79,65.48,87.84,57265,69087,20.65,20.6,94.3,27.2,5
12788,Mechanical Engineer,Healthcare,Brazil,2024,39.49,33.87,54.48,76918,71162,-7.48,4.0,85.0,35.3,1
12789,HR Manager,Transportation,Germany,2026,54.56,57.45,63.63,58086,53023,-8.72,6.5,45.8,87.6,1
12790,Accountant,Retail,Australia,2025,15.41,16.33,42.85,133176,126061,-5.34,8.4,36.3,63.7,2
12791,HR Manager,Energy,Canada,2024,22.02,24.67,24.34,129646,118453,-8.63,-2.1,94.8,63.7,1
12792,Data Analyst,Transportation,USA,2025,37.79,30.96,28.16,44842,42629,-4.94,-2.1,22.2,90.0,5
12793,HR Manager,Energy,Brazil,2025,15.95,18.24,47.92,48769,54294,11.33,5.9,90.1,35.6,1
12794,Financial Analyst,Healthcare,UK,2021,56.91,47.03,49.93,57236,55330,-3.33,-13.6,92.2,82.3,2
12795,HR Manager,Retail,Canada,2022,36.77,36.44,87.41,39900,37544,-5.90,9.9,35.1,21.8,4
12796,HR Manager,Retail,Brazil,2022,48.59,43.34,45.65,33132,36939,11.49,-5.0,49.1,82.3,4
12797,Marketing Specialist,Retail,Canada,2022,42.18,48.53,39.45,73335,71422,-2.61,-11.6,84.8,71.4,1
12798,HR Manager,Healthcare,India,2025,22.08,25.84,44.67,56685,56157,-0.93,11.9,25.6,82.3,3
12799,Truck Driver,Healthcare,India,2022,60.02,52.74,68.03,147838,145925,-1.29,-3.2,56.2,66.1,2
12800,Teacher,Technology,Japan,2020,25.99,22.72,74.19,110321,117128,6.17,15.2,89.2,6.8,2
12801,Customer Support Rep,Finance,Canada,2021,59.13,51.08,67.49,59941,65319,8.97,-4.9,84.2,91.1,5
12802,Accountant,Energy,Singapore,2026,15.47,17.36,97.15,36286,34111,-5.99,-4.6,36.9,95.0,3
12803,Teacher,Finance,UK,2021,11.17,11.42,57.96,108230,106675,-1.44,-10.3,47.1,40.8,5
12804,Mechanical Engineer,Education,Canada,2022,33.38,39.30,65.13,121209,94183,-22.30,-3.2,50.0,26.9,2
12805,Mechanical Engineer,Finance,Germany,2023,53.04,63.09,6.65,124753,124533,-0.18,-6.7,55.8,63.1,2
12806,Software Engineer,Transportation,Japan,2023,42.36,45.80,84.86,34329,36421,6.10,11.1,27.2,20.9,2
12807,Software Engineer,Energy,Brazil,2020,5.47,4.90,49.93,76657,81034,5.71,-8.0,57.1,12.5,2
12808,Marketing Specialist,Manufacturing,Canada,2023,32.45,38.18,67.35,144110,138567,-3.85,4.7,81.3,9.5,5
12809,Teacher,Healthcare,USA,2025,75.98,70.10,65.88,131554,101181,-23.09,-8.9,26.8,72.8,4
12810,Mechanical Engineer,Manufacturing,India,2026,33.75,35.48,24.66,118687,132012,11.23,-2.4,58.0,10.6,5
12811,Data Analyst,Manufacturing,Brazil,2021,5.00,4.21,37.35,66500,72274,8.68,19.5,88.9,94.8,5
12812,Marketing Specialist,Finance,Brazil,2026,10.10,9.00,7.80,66793,56617,-15.23,11.4,27.1,38.7,2
12813,Mechanical Engineer,Technology,Japan,2021,11.23,13.36,96.71,46118,47399,2.78,-8.2,37.8,1.2,5
12814,Financial Analyst,Retail,Brazil,2025,13.79,14.74,21.02,94594,96469,1.98,-12.8,99.9,69.1,3
12815,Mechanical Engineer,Technology,Australia,2020,34.27,40.64,3.46,50501,41039,-18.74,4.9,74.8,3.4,4
12816,Financial Analyst,Finance,Australia,2020,29.18,33.33,40.20,54360,42038,-22.67,8.2,35.4,84.9,1
12817,HR Manager,Transportation,UK,2023,69.60,67.33,60.39,116249,104458,-10.14,17.4,69.5,91.8,5
12818,Mechanical Engineer,Transportation,Singapore,2021,13.88,11.51,85.25,102292,83263,-18.60,3.5,65.6,17.4,1
12819,Truck Driver,Transportation,UK,2025,62.65,62.40,24.02,110131,120686,9.58,0.9,17.5,77.0,4
12820,Accountant,Retail,Germany,2026,40.64,37.59,93.89,54000,47913,-11.27,-19.1,36.8,8.9,5
12821,Data Analyst,Retail,Canada,2026,63.36,73.35,62.89,68925,71489,3.72,6.0,89.5,16.6,3
12822,Teacher,Education,India,2025,67.13,75.13,91.73,35703,36657,2.67,20.5,58.5,34.9,3
12823,Marketing Specialist,Energy,Australia,2021,65.00,63.02,35.79,145241,166182,14.42,3.2,22.5,74.0,1
12824,Data Analyst,Retail,Canada,2023,46.97,47.18,13.74,44470,48296,8.60,9.3,61.0,46.1,2
12825,Customer Support Rep,Retail,Australia,2022,61.40,52.97,5.20,129486,135462,4.62,11.3,79.5,21.4,3
12826,Mechanical Engineer,Technology,India,2021,17.61,15.22,63.87,77679,67704,-12.84,-0.2,43.2,93.8,2
12827,Accountant,Finance,Brazil,2025,53.47,56.59,88.36,43627,45780,4.94,-2.2,28.8,47.5,5
12828,HR Manager,Finance,Germany,2020,36.98,31.11,67.14,132568,128992,-2.70,-2.6,12.6,23.6,2
12829,Software Engineer,Education,Germany,2020,18.23,20.54,75.21,129780,143629,10.67,-3.6,12.3,14.9,5
12830,Marketing Specialist,Manufacturing,USA,2024,44.84,36.30,10.36,68247,63590,-6.82,-7.8,78.0,21.7,2
12831,Accountant,Healthcare,USA,2021,53.81,62.00,30.46,35931,40998,14.10,13.6,52.9,42.8,3
12832,Data Analyst,Energy,Singapore,2023,52.24,50.50,0.48,136784,145434,6.32,-9.4,59.9,51.3,5
12833,Truck Driver,Technology,Singapore,2026,42.25,46.31,24.61,142678,164104,15.02,8.4,77.0,96.8,5
12834,Customer Support Rep,Healthcare,Brazil,2021,62.26,51.18,8.81,72924,64045,-12.18,-1.0,93.3,47.3,4
12835,Teacher,Energy,Canada,2020,73.18,60.16,34.82,73148,73916,1.05,1.7,22.8,34.7,1
12836,Software Engineer,Energy,Japan,2021,68.67,80.49,26.14,67796,55649,-17.92,8.4,75.3,56.7,3
12837,HR Manager,Transportation,UK,2022,43.08,50.96,21.75,133027,121686,-8.53,11.5,26.6,57.8,5
12838,Mechanical Engineer,Technology,India,2021,15.60,15.48,33.72,132074,154627,17.08,16.8,39.4,21.7,1
12839,Customer Support Rep,Education,Australia,2021,62.58,73.72,59.51,32327,31924,-1.25,15.1,90.7,25.9,1
12840,Data Analyst,Healthcare,Australia,2021,56.11,58.64,95.26,65559,68012,3.74,-1.5,98.8,14.6,3
